BLOCK_HOUR,POOL_ADDRESS,POOL_NAME,N_TRADES,N_TRADERS,TRADING_VOL_TOKEN0,TRADING_VOL_TOKEN1
2021-05-14T00:00:00Z,0xa44002e8062c90a8f8b3cfce6ec70990bba28ae5,WETH-ROOK 3000 60,5,1,-3091.8510920776016,3060.234260944454
2021-05-14T00:00:00Z,0xc1df8037881df17dc88998824b9aea81c71bbb1b,FORTH-WETH 10000 200,5,2,1532.4261411033472,6842.645113671038
2021-05-14T00:00:00Z,0x903d26296a9269f9cfc08d6e5f640436b6d2f8f5,ARMOR-DAI 10000 200,5,4,362.67821481022224,5552.387950040009
2021-05-14T00:00:00Z,0x64a0d84d1c1b92fdc1149ffe3cee5e2fe0febd8e,WETH-EXNT 10000 200,5,5,-28936.037485710836,63100.38525527074
2021-05-14T00:00:00Z,0x4012737a154f1c44df37379a765b87a1ea397edc,VIDYA-WETH 3000 60,5,2,1631.4601950545489,2094.363644229788
2021-05-14T00:00:00Z,0xd203036cb2fc9ed81e16d87e026269e68dc1e897,AAB-USDT 10000 200,5,2,48548.42183059361,59732.41725785543
2021-05-14T00:00:00Z,0x7f6de6c726d09915912d85a4b3ffe4838798b349,WETH-APYS 3000 60,5,2,-17365.59187195507,18047.47053476464
2021-05-14T00:00:00Z,0x389baf82665869cc1b70a1d33628ea01fa22a050,MTHD-WETH 3000 60,5,4,-1575.799271253609,5865.789360579625
2021-05-14T00:00:00Z,0x85498e26aa6b5c7c8ac32ee8e872d95fb98640c4,WETH-BANANA 10000 200,5,3,-2029.3197412625818,3688.9561386635824
2021-05-14T00:00:00Z,0x70bb8e6844dfb681810fd557dd741bcaf027bf94,OGN-WETH 3000 60,5,4,-1487.4606576237572,10129.765306623704
2021-05-14T00:00:00Z,0x7f6ab5f1798761c610388fcb7e1178dcd7b4e8ad,WETH-EMB 10000 200,5,4,523.6842606856301,6886.878641893871
2021-05-14T00:00:00Z,0x391d16f51dc64cd6c38ce041512741a47abfa0da,CWS-WETH 3000 60,5,4,-237.71559785787207,899.6468485074446
2021-05-14T00:00:00Z,0x93be491d835be1eadda96fed57177220d7b6cf54,STBU-USDT 3000 60,5,5,-2080.6005407214725,27057.37416200262
2021-05-14T00:00:00Z,0x09946d4e4ccde2a28ef269d26d9423034f5333e1,buidl-WETH 10000 200,5,4,-387.59702198292837,4162.99457062072
2021-05-14T00:00:00Z,0xef43c28f19b9e58444ad72d709c06a4a630f7531,SPANK-WETH 3000 60,5,2,32393.97951989892,31960.736221674848
2021-05-14T00:00:00Z,0xd950cd33195a1ad36c416eecf6b3317eccba77e1,WETH-MLN 3000 60,4,3,-6279.146127225667,8229.768422440404
2021-05-14T00:00:00Z,0xde2af72e916dc56f9a65f3c9766262c00c030c98,CEL-WETH 10000 200,4,1,8168.696851334216,8156.985048972799
2021-05-14T00:00:00Z,0x87ade669de2a7cfc193112b7d885f5203a27635a,WETH-MOD 3000 60,4,4,3663.134530649338,3168.3201996032503
2021-05-14T00:00:00Z,0x3d71021345aed9ffab1efd805e58aec9c857d525,SHIBA2-USDT 10000 200,4,4,-22881.569834355923,22881.569834355923
2021-05-14T00:00:00Z,0x2e8daf55f212be91d3fa882cceab193a08fddeb2,YFI-WETH 10000 200,4,4,-947.740833950314,854.895739413369
2021-05-14T00:00:00Z,0xa75ede894aa5e767674dd8043109b90ad4637b6f,OCEAN-WETH 10000 200,4,4,12645.083025541046,18563.310092705542
2021-05-14T00:00:00Z,0x07aa6584385cca15c2c6e13a5599ffc2d177e33b,FLUX-WETH 10000 200,4,2,7230.028106283615,10901.260886393913
2021-05-14T00:00:00Z,0xf83d5aaab14507a53f97d3c18bdb52c4a62efc40,SOCKS-WETH 3000 60,4,4,-666.337886038642,5718.1889216814025
2021-05-14T00:00:00Z,0xc0b338fd9ad61a808a9fcea24eeddcc89f96068b,STACK-WETH 10000 200,4,3,2199.612491241435,4713.377811508287
2021-05-14T00:00:00Z,0xec749ed17ebc1487e43bc5bbcb2f20a766d3a7f6,HY-WETH 3000 60,4,3,2701.72774283442,9344.43700202357
2021-05-14T00:00:00Z,0x56ea002b411fd5887e55329852d5777ecb170713,RLC-WETH 10000 200,4,3,-3019.6217304066004,4647.8544760589575
2021-05-14T00:00:00Z,0x92995d179a5528334356cb4dc5c6cbb1c068696c,USDC-UST 500 10,4,4,-434.53705138407156,3337.490369772833
2021-05-14T00:00:00Z,0xe1fc415f87465b024ee62f55ef33d8f822705b5b,USDC-GMEE 3000 60,4,4,19131.375038229904,19307.658621852155
2021-05-14T00:00:00Z,0x8f0cb37cdff37e004e0088f563e5fe39e05ccc5b,UNI-WBTC 3000 60,4,4,-8.714695523929771,8.021822787222852
2021-05-14T00:00:00Z,0x2028d7ef0223c45cadbf05e13f1823c1228012bf,FEI-WETH 3000 60,4,2,1255.5469041760648,6166.638720548226
2021-05-14T00:00:00Z,0x4d1ad4a9e61bc0e5529d64f38199ccfca56f5a42,AAVE-USDT 3000 60,4,4,-1792.6077160288053,1771.391295320926
2021-05-14T00:00:00Z,0x04e08fd3503c971d510674b2bc5c9a17d4760eaa,WETH-PZL 10000 200,4,2,2095.958729901424,2343.5510958493637
2021-05-14T00:00:00Z,0xf0586fef0291c262fdd1a14cd30ea8075804dd66,DHC-WETH 3000 60,4,3,18304.718204291585,31273.75412057061
2021-05-14T00:00:00Z,0x818dbfb7e215ae074db4167902da9d89aed6ad3f,TXL-WETH 3000 60,4,4,3764.241594622265,12630.598077222716
2021-05-14T00:00:00Z,0xe72d262158f402faf553179b2b4aff23dfad6d4c,SATA-WETH 10000 200,4,4,1140.1463645447398,1833.2236485710741
2021-05-14T00:00:00Z,0x45f199b8af62ab2847f56d0d2866ea20da0c9bbc,BANK-WETH 3000 60,4,4,-653.8314335587219,1878.380269271313
2021-05-14T00:00:00Z,0x4351825d4b6b92264c76ffa10b4981074fa01326,WETH-Pi 3000 60,4,2,1712.7175920083919,6214.978525403729
2021-05-14T00:00:00Z,0x471aca8f8dea063695b2b15fbca3e402fa4e3385,DG-WETH 3000 60,3,3,-47.13177691667397,8251.521636154235
2021-05-14T00:00:00Z,0x000ea4a83acefdd62b1b43e9ccc281f442651520,BUSD-WETH 3000 60,3,2,401.71302419631945,914.1814462662585
2021-05-14T00:00:00Z,0xd0af1981f52146a6939385451daea0726e13a484,XYO-USDT 3000 60,3,3,-4779.467984945526,5262.427099803445
2021-05-14T00:00:00Z,0xaff587846a44aa086a6555ff69055d3380fd379a,0xBTC-WETH 10000 200,3,3,-537.0776069829597,3457.857292950003
2021-05-14T00:00:00Z,0xda4fa998305e832cb9b9f17da54dbb06e0a9cf02,WETH-cmINU 3000 60,3,3,-136.75275802535904,1250.594062521762
2021-05-14T00:00:00Z,0x283e2e83b7f3e297c4b7c02114ab0196b001a109,OCEAN-WETH 3000 60,3,1,671.6523128390519,697.5430025291346
2021-05-14T00:00:00Z,0xc3ea1c2e309ff99ed7b17a501bd8d5998918b097,NU-WETH 3000 60,3,1,1094.779820534058,1074.5847383260966
2021-05-14T00:00:00Z,0xead17530d2d12986180a939fa70ba28f4d0d015e,WETH-WWGR 10000 200,3,3,-5057.816413447723,4862.347225034587
2021-05-14T00:00:00Z,0xfe4ec8f377be9e1e95a49d4e0d20f52d07b1ff0d,GLM-WETH 3000 60,3,3,23350.844851135804,23066.55281086219
2021-05-14T00:00:00Z,0x9663f2ca0454accad3e094448ea6f77443880454,LUSD-WETH 3000 60,3,3,221.9995441972451,3750.921575607205
2021-05-14T00:00:00Z,0xd8e1a96b9be06c3f62789a308c963ca015bd84f3,WETH-ECO 3000 60,3,2,-13171.872481862662,12086.211911424107
2021-05-14T00:00:00Z,0xce3dd41cfe1d14e66df18fa66ff5bb1dfd98b880,BTSG-WETH 3000 60,3,1,924.9128635354471,928.6373219048334
2021-05-14T00:00:00Z,0x21c4921201c19aa96cc01d50f9c7fbdd6032b829,ALH-WETH 10000 200,3,3,4189.87358817297,4106.496187835962
2021-05-14T00:00:00Z,0x7cf12cef5ce9e5e068ebdef470ff8295e26c47b9,GUSD-DAI 500 10,3,3,-22003.28646788478,27168.065804032653
2021-05-14T00:00:00Z,0x11184bf5937beb9085b4f070e7b410be052e37a6,ZENIQ-WETH 3000 60,3,3,-1504.414769933233,2931.514584531288
2021-05-14T00:00:00Z,0x9c3e0e151a495c4921a5412241d29520eb5786c0,UNI-SUSHI 10000 200,3,3,22196.726898501824,21248.957201700927
2021-05-14T00:00:00Z,0x0425bf56a98294c1a5080a5a1f25cbeea9464ba2,rETH-WETH 3000 60,3,3,807.1509687423026,1014.6934872413044
2021-05-14T00:00:00Z,0x157dfa656fdf0d18e1ba94075a53600d81cb3a97,UMA-WETH 3000 60,3,2,2359.9106144610823,3943.058919988107
2021-05-14T00:00:00Z,0x2ab927dafa04e163530ff1aa91444279f89e24cd,YFI-WOOFY 3000 60,3,3,14932.398339335608,35625.977106585284
2021-05-14T00:00:00Z,0xf7a7309b3c2e1ade65a11e8ec65a6062c2d754a0,ARCH-WETH 3000 60,3,3,557.8154149496688,6591.807152159627
2021-05-14T00:00:00Z,0xc3881fbb90daf3066da30016d578ed024027317c,GLQ-WETH 10000 200,3,3,328.2801101532605,863.0662629233512
2021-05-14T00:00:00Z,0xe8e7201e427c2509f03f5bf6cece711687623dff,mBONK-WETH 3000 60,3,1,10082.72840513956,11593.933940582392
2021-05-14T00:00:00Z,0x501fb4aace823a3deae46bdaa0c649cf5c51f244,WETH-CRWNY 10000 200,3,3,378.75424946192175,5881.339017669205
2021-05-14T00:00:00Z,0x7cebafc6fd780c266c25329138b56bfe251c8f86,DAI-alUSD 500 10,3,2,-338.44521146979923,6193.47129584665
2021-05-14T00:00:00Z,0xd0bfbe394efa343740857060092966fbed0d1a61,PNK-WETH 10000 200,3,3,-807.6771111623234,1739.2802938549985
2021-05-14T00:00:00Z,0xd386b3793217d7ecc73b70de0551e9a181069a12,USDC-MET 3000 60,3,3,11032.54910437984,10669.748471613715
2021-05-14T00:00:00Z,0x71eaa3f86a541177f64a15c5f5479aedcc426860,FORTH-USDT 3000 60,3,3,-934.8413495209362,3126.9406091857436
2021-05-14T00:00:00Z,0x32dda59c0d3a5fb14a527b815d1596c2ee9a4ca4,WETH-BBANK 10000 200,3,3,132.10198155518907,918.9799604327059
2021-05-14T00:00:00Z,0x366c35115289df55e25532d0c624a5e6a6cacc5d,UNI-POLS 3000 60,3,3,-15160.265149657622,13821.206142575156
2021-05-14T00:00:00Z,0x98d7363bafb38209adf42813b0d4e0b9fb9936c6,FYZ-WETH 3000 60,3,2,5467.797907808004,4426.873973775957
2021-05-14T00:00:00Z,0x92f0b57e3814e4bd74ef6a6fd6d825db522ccfe2,SOUL-WETH 3000 60,3,3,3452.9615786531226,6104.087269864561
2021-05-14T00:00:00Z,0x1d21624811e8c108ec8986c7c37f8cf5c99fd5b4,DBD-WETH 10000 200,2,2,865.3749991853639,944.651960359485
2021-05-14T00:00:00Z,0x87d1b1a3675ff4ff6101926c1cce971cd2d513ef,BTC2x-FLI-WBTC 10000 200,2,2,-537.4095632251574,3477.3385745831747
2021-05-14T00:00:00Z,0x2519042aa735edb4688a8376d69d4bb69431206c,LPT-WETH 10000 200,2,1,154.30248347104688,157.24369364072845
2021-05-14T00:00:00Z,0x6a9850e46518231b23e50467c975fa94026be5d5,sUSD-USDC 500 10,2,2,-1094.3882039424097,1075.616038940154
2021-05-14T00:00:00Z,0x27878ae7f961a126755042ee8e5c074ea971511f,HUB-USDT 10000 200,2,2,-13636.813307299517,14334.133528585024
2021-05-14T00:00:00Z,0xfad57d2039c21811c8f2b5d5b65308aa99d31559,LINK-USDC 3000 60,2,2,-405.77276271284387,389.00293508766697
2021-05-14T00:00:00Z,0xb0f1fad0e0d8988c8c0b1e857febceab167100ce,TAP-WETH 3000 60,2,1,3310.3952398121173,3242.90564972241
2021-05-14T00:00:00Z,0x399edf09888344743ea45a540e3c0543e437d153,USDC-STACK 3000 60,2,1,14660.846227092363,15101.831136886056
2021-05-14T00:00:00Z,0xebdf58b78b2523611a34ded92ddf663c432d0a99,ROOM-WETH 3000 60,2,1,8281.459803784612,9455.091800896953
2021-05-14T00:00:00Z,0x536fdc52df8ef6c5ec7b5616d6442965d451170b,RULER-WETH 10000 200,2,2,-89.25420831719686,1071.0723150670365
2021-05-14T00:00:00Z,0x903451f625b5234083278f233684880a8f139188,WETH-BNTY 10000 200,2,1,455.84252675119694,361.96939340277123
2021-05-14T00:00:00Z,0xbeadfd4c74afaaa7bb62cb4924de4e4d2d0382b1,MASQ-WETH 3000 60,2,2,2563.7474026779314,2790.8747830929397
2021-05-14T00:00:00Z,0xb97909512d2711b69710b4ca0da10a3a7e624805,WBTC-DIGG 3000 60,2,1,-3344.903626907998,3083.8630208044324
2021-05-14T00:00:00Z,0xc75a99fa00803896349891f8471da3614bd07564,SOCKS-WETH 10000 200,2,2,-5374.600499837536,13927.509076989732
2021-05-14T00:00:00Z,0x0509f0b09beee2f61ff0afeb57bdbcb24b50c631,NCT-WETH 10000 200,2,2,-212.91344938068653,237.83088352236362
2021-05-14T00:00:00Z,0xd99a73f743eb2821ec030acde00fb3377bfca064,FYZNFT-WETH 3000 60,2,2,-760.0953230218855,1413.8468215746998
2021-05-14T00:00:00Z,0x4768f4dfb46b26889ffaab881945bd7d340505c2,UNI-AAVE 500 10,2,2,22613.250119404056,30448.31696562561
2021-05-14T00:00:00Z,0x38265fd46cae892f03c65d287738f37940c71812,USDT-NGM 3000 60,2,2,-7897.744942912193,8143.017865463279
2021-05-14T00:00:00Z,0x64d044a25c6d4b2c2ba3f868c6293fbf2f19d22a,RAD-DAI 10000 200,2,2,-1379.5903097865048,3416.176591050904
2021-05-14T00:00:00Z,0xa2fd4b2742be1f4501fc2bab457267654942180c,AUDIO-TRIBE 10000 200,2,2,-17.009339546184492,19549.470942239204
2021-05-14T00:00:00Z,0x7ddc2c3d12a9212112e5f99602ab16c338ec1116,AGI-WETH 10000 200,2,1,970.5860954061798,991.6644682139395
2021-05-14T00:00:00Z,0x802e79ed746316e5ed7d2cfddafcd87ade96f7ab,BTSG-WETH 10000 200,2,2,2459.692129055825,2893.609082615695
2021-05-14T00:00:00Z,0xd9ed2b5f292a0e319a04e6c1aca15df97705821c,MANA-WETH 10000 200,2,2,-322.94310349108974,991.1936294429291
2021-05-14T00:00:00Z,0x23bb251705615b4efe9442be5f2aeb0e20b39858,INV-WETH 10000 200,2,2,-490.34432741965975,7106.3302662994265
2021-05-14T00:00:00Z,0x391e8501b626c623d39474afca6f9e46c2686649,WBTC-DAI 3000 60,2,2,-314.4279165585132,478.119374886679
2021-05-14T00:00:00Z,0x2ffc646b784732687f647e4f20a62db04cde6be8,WETH-CVR20 3000 60,2,2,-188.46878875458037,901.9614393216713
2021-05-14T00:00:00Z,0xb3b48af42cfc7e35b5fbbccf63adf7d0345d96cb,WETH-ECN 3000 60,2,1,-1255.1400641128027,1255.1400641128027
2021-05-14T00:00:00Z,0x16980c16811bde2b3358c1ce4341541a4c772ec9,LUSD-DAI 500 10,2,2,655.5418956338073,1249.3653224411028
2021-05-14T00:00:00Z,0xe07c687cecb3caf246ded3240d186181d5eae705,UNI-SHIB 10000 200,2,1,0.027080359119160485,0.03003223652546491
2021-05-14T00:00:00Z,0xab2c0a53f1be637d149e48f5e67071a6b24a6244,POND-WETH 3000 60,2,2,120.56277421415564,983.7955745702545
2021-05-14T00:00:00Z,0x0a615a87f843c714cf74b2f44f7398317cc603d8,DAI-XTK 3000 60,2,2,-12.208911250732285,1735.9483568589062
2021-05-14T00:00:00Z,0x0bc1a6edafa658e6501d2107d8f31d490752b94b,ARA-WETH 3000 60,2,2,-571.9379745855995,569.9679023653549
2021-05-14T00:00:00Z,0x1f81a9ee204e699ed34f7be997ece58605108b16,CLT-WETH 10000 200,2,1,10745.513079176137,11349.645237616263
2021-05-14T00:00:00Z,0x3850467e46e0da25cd355956f32deb44b639cfc5,BMEG-WETH 3000 60,2,2,-2.19843461838866,1547.4163333239044
2021-05-14T00:00:00Z,0x4afdebe09d33fd914350c563bcbe1f6a396c68f2,TAP-WETH 10000 200,2,1,4400.87279364303,4376.604020690815
2021-05-14T00:00:00Z,0xa9fc406744afdd46ef96f6ddb343fc124ec25254,WETH-DONUT 10000 200,2,1,-594.4636144214693,568.1788368578584
2021-05-14T00:00:00Z,0x14424eeecbff345b38187d0b8b749e56faa68539,WETH-ZRX 3000 60,2,2,-279.621220832241,353.0911909411524
2021-05-14T00:00:00Z,0x84ea2e00fd6c4d08e88c5f59265b79de530bea0b,PNK-WETH 3000 60,2,2,85.96163066476902,7996.1395954260715
2021-05-14T00:00:00Z,0x5766a5231b40f0dc3e006d0f820fd2304c34699a,UMX-WETH 10000 200,1,1,-299.9476025830237,304.31147067352646
2021-05-14T00:00:00Z,0xa51cb304c7fd3d0bc4d20d6c703b99bc5a806fef,DAI-CORN 10000 200,1,1,199.91409784731425,203.1141011187432
2021-05-14T00:00:00Z,0x63f89df548da9c9808daa80b21fd9b58b7921d75,PKG-WETH 3000 60,1,1,-25.42892529664493,59.30972192331116
2021-05-14T00:00:00Z,0x6d15d1e082fea85f98471e029b7e56f847a4524f,COMFI-WETH 3000 60,1,1,1315.677537929229,1674.145629057865
2021-05-14T00:00:00Z,0x32f36bdc2c49775f1c31c80d83b7e6971b70c397,TFL-WETH 10000 200,1,1,-390.53912986616916,416.20404616413634
2021-05-14T00:00:00Z,0xe845469aae04f8823202b011a848cf199420b4c1,UNI-USDC 10000 200,1,1,96.11044021822892,97.48711029698839
2021-05-14T00:00:00Z,0x41610532c101e3c83758c6491197884cc9d45ce8,DOGY-WETH 10000 200,1,1,-120.35981688505686,121.95308623640416
2021-05-14T00:00:00Z,0xb2d26108582ac26d665f8a00ef0e5b94c50e67aa,SOX-WETH 10000 200,1,1,771.7510846804855,827.7932031578252
2021-05-14T00:00:00Z,0x9a06cbd76d8bd043dba1530be4686fd298e4b464,MASK-WETH 3000 60,1,1,4242.915153995201,4810.2020147528565
2021-05-14T00:00:00Z,0x8f10a53176641b4b673be37d1065e0690a5a3fb4,TT-USDT 3000 60,1,1,-1239.4593047801086,1239.4593047801086
2021-05-14T00:00:00Z,0xc9c3d642cfefc60858655d4549cb5acd5495e90e,REPv2-USDC 3000 60,1,1,188.96465277777776,225.81627456000925
2021-05-14T00:00:00Z,0x00ef3b7e122853ba088a1833f7bd3b5ad3dd0d32,WETH-Yf-DAI 10000 200,1,1,-69498.36365125608,29784.902857856465
2021-05-14T00:00:00Z,0xe09e394be1ffd85da23f00749f0090630b701ea3,FIC-WETH 3000 60,1,1,-134.18022063525885,134.18022063525885
2021-05-14T00:00:00Z,0x4693456599a8a4975862a0e720c5de7e1d09a1e4,LINK-XYO 3000 60,1,1,12125.292396926578,11384.518509103964
2021-05-14T00:00:00Z,0xeb95781f32adac717b162de2b5e3a7949e98f940,RBC-WETH 10000 200,1,1,318.4629441692433,364.7252516229608
2021-05-14T00:00:00Z,0x3d8b25d559c39fb22811569fb6944e8887ee9ea5,BMI-WETH 10000 200,1,1,95.72765345238561,125.8184897635209
2021-05-14T00:00:00Z,0xb6abc159fe86885f8bdc88a42ceebe9eba4acbd5,WETH-HEZ 3000 60,1,1,-598.6635014963595,505.02353426283224
2021-05-14T00:00:00Z,0x57af956d3e2cca3b86f3d8c6772c03ddca3eaacb,PENDLE-WETH 3000 60,1,1,174.78771231721353,218.70501800115412
2021-05-14T00:00:00Z,0x87b1d1b59725209879cc5c5adeb99d8bc9eccf12,CRO-WETH 10000 200,1,1,247.17332168444622,255.5710119458222
2021-05-14T00:00:00Z,0x489cebe6cd5dc5dcb7047a1f0d4f358a5d2fb295,IOTX-WETH 3000 60,1,1,-933.8669591896688,933.8669591896688
2021-05-14T00:00:00Z,0x8eba4113045b258fc5bea1033844948b3d333ef9,QFI-WETH 10000 200,1,1,574.2477500787897,574.2477500787897
2021-05-14T00:00:00Z,0xe40a2eab69d4de66bccb0ac8e2517a230c6312e8,GTON-USDC 3000 60,1,1,-2213.8500723569864,2213.8500723569864
2021-05-14T00:00:00Z,0xe9566699f443459dfab77cbf100a63f0d5f75d43,KIN-WETH 10000 200,1,1,-19.8192402935303,19.819240293530303
2021-05-14T00:00:00Z,0xcef7f42e1f5737c9c2a0530dbb05212b57fb6679,🌐-WETH 3000 60,1,1,-19.8192402935303,19.819240293530303
2021-05-14T00:00:00Z,0x9f178e86e42ddf2379cb3d2acf9ed67a1ed2550a,UNI-LINK 3000 60,1,1,391.80272481950124,393.7793633166196
2021-05-14T00:00:00Z,0xc1ed7f3086575fc5dc1b850ede2b65cbe43e022e,CALI-WETH 3000 60,1,1,-2121.113632167939,2294.352184482479
2021-05-14T00:00:00Z,0x16774c080ac2d2f376fc1e449cf6d98917760664,SWC-WETH 3000 60,1,1,-98937.64754530326,98937.64754530328
2021-05-14T00:00:00Z,0x7ab294c2769a2d3c6d8d89a7802e25042613b24e,WETH-UBI 10000 200,1,1,-178.9037176928864,180.93579050236434
2021-05-14T00:00:00Z,0x57729d1496ab1f421a451019d28e5062dcbbdeda,BOND-WETH 3000 60,1,1,-245.26300961857757,257.65012381589395
2021-05-14T00:00:00Z,0x8d8278c40e30cc567c498273387aa377d15aa832,TTT-WETH 10000 200,1,1,-40.540994727330386,39.638480587060606
2021-05-14T00:00:00Z,0xe82153c957dca69e799035be304642347bec5007,GSHIB-WETH 10000 200,1,1,-79.27696117412121,79.27696117412121
2021-05-14T00:00:00Z,0x6031c7e147bb7d6191bd264aae4e338c797a7a19,COMFI-WETH 10000 200,1,1,2066.3831463535894,3589.0609533494885
2021-05-14T00:00:00Z,0x5cccad2332292cd5882365bb3584424241ab2210,MKR-USDT 3000 60,1,1,-3535.0319525275354,3444.635044750261
2021-05-14T00:00:00Z,0xf1ffe180e7b5211ebe0e2b3b2e5bf2d38d996d79,USDC-BERI 3000 60,1,1,3830.5394293684703,3830.5394293684703
2021-05-14T00:00:00Z,0xf2c3bd0328bdb6106d34a3bd0df0ef744551cc82,HEGIC-WETH 10000 200,1,1,-509.5730824724514,515.8421716695885
2021-05-14T00:00:00Z,0x88977729330e55aa7111fec4967d8a561ac7c741,OCC-WETH 10000 200,1,1,486.7379758267223,466.09950343470234
2021-05-14T00:00:00Z,0x2eb28203576937c5f67f604e8534df9c74915ff4,GEAR-WETH 3000 60,1,1,1303.3396004476613,1303.339600447661
2021-05-14T00:00:00Z,0x211871204585ef0197423c97c44431dad9daa0ed,DAI-UBI 3000 60,1,1,79.79963493368575,108.29107100716469
2021-05-14T00:00:00Z,0x1d0f3c580378daf7c66c090e098819f633e04880,GRG-WETH 10000 200,1,1,-3132.367385907592,3171.0784469648484
2021-05-14T00:00:00Z,0x54514ee06c8c10029f631eafb0964573e554e319,PENDLE-WETH 500 10,1,1,174.78771231721353,208.79766879430338
2021-05-14T00:00:00Z,0xc2bf50fb4bbfabf283718944b68c62a9024d7a11,BTSG-WBTC 3000 60,1,1,728.0711896645644,708.3886584409104
2021-05-14T00:00:00Z,0x6f093036a5eb623a7e07be17f21f72aee543bec1,AWS-WETH 3000 60,1,1,1712.9186283614044,2057.5131827946448
2021-05-14T00:00:00Z,0xe405113bfd5b988bdba4a4ca9419a18f9e2828a6,WETH-ADS 3000 60,1,1,396.38480587060604,390.89125836685486
2021-05-14T00:00:00Z,0xfc2fb9fe0a038364cc718f3a5755d23095af0e7d,MYO-WETH 3000 60,1,1,486.6164928479546,750.7205688820138
2021-05-14T00:00:00Z,0xd04e4752a3539a59c04dca93b9fb3d77d8c5caf0,PAPI-WETH 10000 200,1,1,-594.577208805909,594.577208805909
2021-05-14T00:00:00Z,0x5412be87c36d671358353dffc839ef79cdf79530,MPL-WETH 3000 60,1,1,-126.21386737078132,138.73468205471212
2021-05-14T00:00:00Z,0xa92fbc3e68ca77d11d4a8ada98e1ab8b9b7b6fc1,WETH-FCL 10000 200,1,1,-293.60952606826686,245.19343639923605
2021-05-14T00:00:00Z,0xb645849765616c019c56d6c7bd339d606919d146,USE-DAI 500 10,1,1,2062.533947126014,2121.836162657977
2021-05-14T00:00:00Z,0xbf394c31598146d9ea3ee9bdb565f42a019f3ab7,PUSSY-WETH 10000 200,1,1,36.695768837597974,58.76461305698804
2021-05-14T00:00:00Z,0xdce9cde0ccc3493eb6626466d490fa75aa29f23e,WCK-WETH 3000 60,1,1,-139.54856896995005,141.98701062662255
2021-05-14T00:00:00Z,0x634af6dbe36fd92d799d5442bac62873a8d96aa9,FARM-WETH 3000 60,1,1,235.14794148495136,306.97993947441404
2021-05-14T00:00:00Z,0x957ea2c0145da5cb7959b53ca61295451cd8019b,WETH-ETHF 10000 200,1,1,-303.6815243074712,303.6815243074712
2021-05-14T00:00:00Z,0x3cd80800a1403a96c4c8aa28cc291cb8cd6442b3,WETH-SUPER 3000 60,1,1,-531.690036168459,534.7987748684012
2021-05-14T00:00:00Z,0xb29148f6ea9f2d78ba9b2d6b30af37afdcc31a9e,STORJ-WETH 10000 200,1,1,53.11779146989135,63.52619902563709
2021-05-14T00:00:00Z,0x0ede8afc34e7f092f27eef121acb4de4f2e010cb,WETH-ROOK 10000 200,1,1,-813.9631123147149,749.6352165974661
2021-05-14T00:00:00Z,0x73121e8141f3645cee435fbced27259f31fb2145,PISS-WETH 3000 60,1,1,-279.98594721234156,279.98594721234156
2021-05-14T00:00:00Z,0xe9baec2ac8791a9c25f5abfbf79b2ca914c116e2,VGX-WETH 3000 60,1,1,1395.7109237582106,1277.707015340432
2021-05-14T00:00:00Z,0x0710bb2d0110463af338e60755435762c73e514c,WETH-VISION 3000 60,1,1,-141.80376851437066,141.75700321479852
2021-05-14T00:00:00Z,0x60253945231436e57331287294e9c1ba0495ea0b,XIN-WETH 3000 60,1,1,119828.70649527409,118406.36327994103
2021-05-14T00:00:00Z,0x601f7efaca945bdba9cbcc6d1ebb22e04d0a1f2d,UNI-AMPL 3000 60,1,1,-858.9051937608973,676.4784924940659
2021-05-14T00:00:00Z,0x537d64cdfd58376a5cf3c4807933cd647f35955d,PAR-WETH 10000 200,1,1,246.18786538531728,244.23435220064366
2021-05-14T00:00:00Z,0x9c729e49d1dfb269f3909dfd3fd2b6fcc8c800ef,WETH-XCUR 10000 200,1,1,-436.02328645766664,418.0497209420072
2021-05-14T00:00:00Z,0x9ca37e40aef2686a6f44cb4e2708849231ef3878,WSTRAX-WETH 3000 60,1,1,7409.550199381659,7409.55019938166
2021-05-14T00:00:00Z,0x64ac443960c7cc924acc42eb245035cc34f33154,LIEN-WETH 3000 60,1,1,8429.942117966257,8000.9788816421615
2021-05-14T00:00:00Z,0xff79e89bd6d2b043d949fbe9317a5a2d6d5c35fa,WETH-SAFE 10000 200,1,1,135.88129810195645,135.88129810195645
2021-05-14T00:00:00Z,0xff29d3e552155180809ea3a877408a4620058086,DUSK-USDT 3000 60,1,1,-1889.6515831604258,1881.2311039785397
2021-05-14T00:00:00Z,0x7d4afd8e363ccbdd879836eb9dce560d8d614699,MYBAGS-WETH 10000 200,1,1,-817.552009262704,817.5520092627041
2021-05-14T00:00:00Z,0x29cd1da01a0d2f0ae84615e692d35971d52c2ec3,TRSH-WETH 10000 200,1,1,743.7868989282182,743.7868989282181
2021-05-14T00:00:00Z,0xc8bbbbe0586764c05969878a5e6e6b3556a9b05f,WETH-OMG 10000 200,1,1,-277.025445776422,276.09471004226225
2021-05-14T00:00:00Z,0xb60b34d830f26c5a11c47ddb1e0a1f31d90a78b1,DIA-WETH 3000 60,1,1,251.0949887830458,272.04642913483514
2021-05-14T00:00:00Z,0x8f12c6e9119ce7fb3db0d67af757810c4a2f3199,BERI-WETH 3000 60,1,1,6224.389424576145,6224.389424576145
